n_samples,n_features,log_n_samples,log_n_features,feature_ratio,target_mean,target_std,target_skew,target_kurtosis,mean_feature_skew,mean_feature_kurtosis,mean_abs_corr,max_abs_corr,mean_predictor_r2,decision_stump_r2,stump_vs_mean_r2_ratio,simple_rule_r2,rule_vs_mean_r2_ratio,tree_advantage,tabpfn_suitable,svm_suitable,linear_favorable,BayesianRidge_rank,LinearRegression_rank,SVR_rank,RandomForestRegressor_rank,GradientBoostingRegressor_rank,LGBMRegressor_rank,HistGradientBoostingRegressor_rank,XGBRegressor_rank,DecisionTreeRegressor_rank,MLPRegressor_rank,LGBMRegressor_vs_mean_r2_ratio,LGBMRegressor_vs_stump_r2_ratio,XGBRegressor_1pct_r2,XGBRegressor_vs_mean_r2_ratio,XGBRegressor_vs_stump_r2_ratio,RandomForestRegressor_1pct_r2,RandomForestRegressor_vs_mean_r2_ratio,RandomForestRegressor_vs_stump_r2_ratio,DecisionTreeRegressor_1pct_r2,DecisionTreeRegressor_vs_mean_r2_ratio,DecisionTreeRegressor_vs_stump_r2_ratio,HistGradientBoostingRegressor_1pct_r2,HistGradientBoostingRegressor_vs_mean_r2_ratio,HistGradientBoostingRegressor_vs_stump_r2_ratio,LinearRegression_1pct_r2,LinearRegression_vs_mean_r2_ratio,LinearRegression_vs_stump_r2_ratio,BayesianRidge_1pct_r2,BayesianRidge_vs_mean_r2_ratio,BayesianRidge_vs_stump_r2_ratio,GradientBoostingRegressor_1pct_r2,GradientBoostingRegressor_vs_mean_r2_ratio,GradientBoostingRegressor_vs_stump_r2_ratio,MLPRegressor_vs_mean_r2_ratio,MLPRegressor_vs_stump_r2_ratio,SVR_1pct_r2,SVR_vs_mean_r2_ratio,SVR_vs_stump_r2_ratio
213,1024,5.365976015021851,6.932447891572509,4.807511737089202,7.310699539005476,1.3326494981779602,0.058772755189365415,-0.8306745592245774,4.751696606257807,28.942201503235047,0.05534861972548479,1.0,-0.001212739220696868,0.48133476416872045,4813347641.687204,0.4177018907508673,4177018907.5086727,0.06363287341785318,0,0,0,7,6,10,3,8,1,5,2,4,9,-3820385.34809892,-0.0007937065079221611,0.15363578816005818,1536357881.600582,0.31918697670921775,0.3688600473444681,3688600473.4446807,0.7663274602271881,-0.21479386852721727,-2147938685.2721725,-0.4462463227607769,-0.00038203853480989203,-3820385.34809892,-0.0007937065079221611,0.44966630268819774,4496663026.881977,0.9342069930577005,0.4496664969130122,4496664969.130122,0.9342073965706584,0.4110555572934066,4110555572.934066,0.8539910014671636,-21086216301.027626,-4.380779837800445,0.2871166244887653,2871166244.887653,0.5965009092676369
411,1024,6.021023349349527,6.932447891572509,2.491484184914842,6.683433087202754,1.5388099654344858,-0.21610684731746524,-0.8203851139318958,5.082358966338761,28.289796181707867,0.04506588184272561,1.0,-0.005697505304337325,0.14294074996620965,1429407499.6620965,-0.12072889698992051,-1207288969.899205,0.26366964695613015,0,0,0,7,6,10,3,8,1,5,2,4,9,-10956566.200999163,-0.007665110336687915,-0.11497127281329411,-1149712728.132941,-0.8043281768178259,0.16456990048776432,1645699004.877643,1.1513154962924685,-0.02297444170303753,-229744417.03037527,-0.16072702646704004,-0.0010956566200999163,-10956566.200999163,-0.007665110336687915,0.20426761525810955,2042676152.5810955,1.4290369632620314,0.20426761298454887,2042676129.8454885,1.4290369473564155,0.02341401903754503,234140190.3754503,0.16380226802419862,-11697409861.122004,-8.183397571292442,0.1114989644440425,1114989644.440425,0.7800362350862172
32,1024,3.4965075614664802,6.932447891572509,32.0,6.743687480688095,0.8775557809080968,-0.5043314547775082,-0.5552659863037555,7.233114010210976,88.10183403547639,0.1536645814253286,1.0000000000000002,-0.0005091444202578455,0.06264551469102053,626455146.9102052,0.1251852358855461,1251852358.855461,-0.06253972119452555,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,1024,7.368339686311381,6.932447891572509,0.6464646464646465,6.94966666987448,1.645014567872413,0.13630331077253335,-0.9522590515589124,5.53098521769923,36.406941523217434,0.03806093094705623,0.9751257927576806,-0.0023893345015468803,0.03983247829894143,398324782.9894143,-7.241976802819302,-72419768028.19302,7.281809281118243,0,0,0,7,6,10,3,8,1,5,2,4,9,-253725006.68660924,-0.6369802169536414,-0.2305873064680568,-2305873064.680568,-5.788926933883117,0.06350948953128521,635094895.3128521,1.5944147149130063,-0.6353320180900197,-6353320180.900197,-15.950100149979972,-0.025372500668660924,-253725006.68660924,-0.6369802169536414,0.061513344867720976,615133448.6772097,1.5443012208797393,0.058961930205101654,589619302.0510166,1.480247595005119,-0.14104587665035173,-1410458766.5035172,-3.5409766771679907,-21791679591.88263,-54.708319749368336,-0.03487003672745104,-348700367.2745104,-0.8754172026594119
61,1024,4.127134385045092,6.932447891572509,16.78688524590164,6.900606569696645,0.8649513795221708,-0.14190847184536015,-0.5902490023806308,3.429594992588533,12.29668754892272,0.13612216950152636,1.0,-0.10216387345726274,-0.20714183676664955,-2071418367.6664953,0.6355209561851284,6355209561.851284,-0.8426627929517779,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1024,3.258096538021482,6.932447891572509,40.96,7.82815996170044,0.9059281566160223,0.0039010314375086115,-1.216393855373251,3.917420538906451,14.763457101486441,0.19888990359348016,1.0,-1.4338042124704948,-1.23892762831973,-12389276283.197298,-0.3901234836619192,-3901234836.6191916,-0.8488041446578107,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,1024,7.519149957669823,6.932447891572509,0.5559174809989142,5.8391069610007555,0.9246007551419975,0.8445058166558868,0.46151245712552713,5.592282042839878,37.74587054727728,0.03448404004753068,0.905219906565003,-0.005165954257745797,0.08689166051123387,868916605.1123387,-1.8710472664942976,-18710472664.942974,1.9579389270055314,0,0,0,7,6,10,3,8,1,5,2,4,9,-248332381.63874504,-0.28579541486221127,-0.5084340348082315,-5084340348.0823145,-5.8513559508107,-0.029111089644160648,-291110896.44160646,-0.335027429247908,-0.19851548701454336,-1985154870.1454334,-2.284632217252634,-0.024833238163874505,-248332381.63874504,-0.28579541486221127,0.0028016679233769937,28016679.233769935,0.03224323147806316,0.002801888614129444,28018886.14129444,0.032245771316192065,-0.18470091122393706,-1847009112.2393706,-2.1256460071914245,-51884228192.2608,-59.71140140146465,-0.01287585602288166,-128758560.2288166,-0.14818287447984715
14,1024,2.70805020110221,6.932447891572509,73.14285714285714,7.858142784663609,0.8881426829233263,-0.02498381744626868,-1.0352164407345472,4.228506593818257,19.480891859639865,0.2572328669553427,1.0000000000000002,-0.5524832678828571,-0.8825464410190611,-8825464410.19061,-0.8085329280390394,-8085329280.390394,-0.07401351298002168,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1024,3.6635616461296463,6.932447891572509,26.94736842105263,6.237684124394467,1.174814738948108,0.48327522866384004,-0.44611518589586163,3.4221254026092773,11.520470965144845,0.16183732869962614,1.0000000000000002,-0.0022490158289514284,-0.14050742855120668,-1405074285.5120668,-0.9506619727051615,-9506619727.051615,0.8101545441539548,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,1024,6.912742820493176,6.932447891572509,1.0199203187250996,5.9856205903201465,0.8474571015737349,0.7427349446756235,1.1567479581432814,5.3329810489185885,34.71259528659865,0.04056186090270793,0.9357547454304218,-2.1665015648153485e-06,0.08767221726250785,876722172.6250784,-1.2867734795903614,-12867734795.903614,1.3744456968528693,0,0,0,7,6,10,3,8,1,5,2,4,9,-683572470.0280021,-0.779691094136757,-0.1724648817615071,-1724648817.6150708,-1.9671554700745546,-0.057076478387070084,-570764783.8707008,-0.6510212718377122,-0.4068504146035752,-4068504146.035752,-4.640585436380434,-0.06835724700280021,-683572470.0280021,-0.779691094136757,-0.0934272847715456,-934272847.715456,-1.0656430017254606,-0.09342698053451892,-934269805.3451892,-1.0656395315608385,-0.21198898620544093,-2119889862.0544093,-2.4179722245498168,-58794714555.92724,-67.06196830848285,-0.06824598173215568,-682459817.3215568,-0.7784219888931724
52,1024,3.970291913552122,6.932447891572509,19.692307692307693,8.365192275780897,0.9937017202795992,-0.060854513328724165,-0.20587111778940637,3.3695467534041836,15.034394896263905,0.12592313191562593,1.0,-0.1481237334523744,2.4513585396568338e-05,245135.85396568337,-0.4831325798640116,-4831325798.640116,0.48315709344940816,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1024,5.030437921392435,6.932447891572509,6.7368421052631575,7.331361852194133,1.740232178597066,-0.20121891196246974,-1.494302924345621,7.449109198209644,97.10130478467906,0.07098330053062205,1.0,-1.6237490507720054e-05,0.7311542452160362,7311542452.160362,0.9000847401629244,9000847401.629244,-0.16893049494688817,0,0,1,7,6,10,3,8,1,5,2,4,9,-485617808.2770901,-0.06641797014166323,0.6741759696120562,6741759696.120562,0.9220707860526139,0.6115222528353481,6115222528.353481,0.8363792685832794,0.23977197922304005,2397719792.2304006,0.3279362470940642,-0.04856178082770901,-485617808.2770901,-0.06641797014166323,0.6163136737945336,6163136737.945336,0.8429324972495095,0.6163138605751552,6163138605.751553,0.8429327527094522,0.6798543427921524,6798543427.921524,0.9298370996823986,-4666698242.836409,-0.6382645349282663,0.4602634902468401,4602634902.468401,0.6295025888974285
34,1024,3.5553480614894135,6.932447891572509,30.11764705882353,5.57467648562263,0.5586182283455187,-0.8746813714973976,-0.42614422687645837,4.024844457556659,15.390624659515865,0.26069265239113054,1.0000000000000002,-0.05115186485998313,0.29929267701102513,2992926770.1102514,0.28895374001176644,2889537400.1176643,0.010338936999258697,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1024,4.31748811353631,6.932447891572509,13.837837837837839,6.9729729407542465,1.0898563867139526,0.6046140136191556,-0.4446180341257464,2.199019791126657,3.2938102598392867,0.22148837677777508,1.0000000000000002,-0.06638480924502033,0.20178195777765828,2017819577.7765827,0.2909138049133828,2909138049.133828,-0.08913184713572453,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1024,4.852030263919617,6.932447891572509,8.062992125984252,7.097960629801112,1.2008559142490072,-0.33287264384955506,-0.49090413513648556,4.11677857086783,18.731639117865182,0.0917023132618935,1.0000000000000002,-0.05277096518841429,0.10787861776577679,1078786177.6577678,0.08754122539421083,875412253.9421083,0.020337392371565954,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1024,4.174387269895637,6.932447891572509,16.0,7.526015669107437,1.0022510882158358,-0.18704659274249916,-1.133999187666579,6.2832202860948465,66.9950432761853,0.11931685164726637,1.0000000000000002,-0.005371342180841454,0.4488739606352592,4488739606.3525915,0.3568137163667474,3568137163.667474,0.09206024426851178,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1024,3.6635616461296463,6.932447891572509,26.94736842105263,7.340842058784084,1.1324125091454142,-0.34152594536563974,-0.5658354021313357,3.4350969802979696,10.907931348738328,0.18273818504198372,1.0,-0.08977613429874887,-0.02481494419886987,-248149441.9886987,-0.5639251528036382,-5639251528.036382,0.5391102086047683,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1024,4.3694478524670215,6.932447891572509,13.128205128205128,7.999038415077405,0.5781524449019345,-0.6132419721794102,-0.048979400207916246,3.933361921920952,14.011011409738138,0.07066188452309122,1.0000000000000002,-0.003948334648307572,0.39112092053489544,3911209205.348954,0.2217790141475351,2217790141.475351,0.16934190638736035,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1024,3.4657359027997265,6.932447891572509,33.03225806451613,7.677387022203015,0.7772335617720729,-0.6130514608769657,0.06891403051326117,3.361293964761969,10.645952736070122,0.18012055303862784,1.0000000000000002,-0.002385388901822827,-0.13608820708048053,-1360882070.8048053,0.36581814027349413,3658181402.734941,-0.5019063473539747,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,1024,6.78897174299217,6.932447891572509,1.1544532130777903,5.777902979458332,0.8906537184611254,1.143449581724616,0.8291330931754799,5.409984384289528,35.86605036712053,0.03949842407586925,0.9162829503065637,-0.02287238081743248,0.13073971076125546,1307397107.6125546,-0.5838772732734459,-5838772732.734458,0.7146169840347013,0,0,0,7,6,10,3,8,1,5,2,4,9,-1942113438.687465,-1.4854809050587312,-0.8237000967334465,-8237000967.334464,-6.300305331389405,-0.3444700142988806,-3444700142.988806,-2.634777240160178,-0.627505529777618,-6275055297.776179,-4.799655178398776,-0.1942113438687465,-1942113438.687465,-1.4854809050587312,-0.2090781631704468,-2090781631.704468,-1.5991940165161116,-0.20907805821818015,-2090780582.1818016,-1.5991932137587392,-0.4916939828138758,-4916939828.138758,-3.760861791347856,-71489544969.90471,-54.680819281030985,-0.19196616887522922,-1919661688.7522922,-1.4683080431910986
36,1024,3.6109179126442243,6.932447891572509,28.444444444444443,4.946416722403632,0.6588954110491947,2.0119265634090575,5.84075237369427,6.200367740154485,57.79974134437529,0.20586874095870467,1.0,-0.13245303191385793,-0.2705380602290759,-2705380602.2907586,-0.3166001165782595,-3166001165.7825947,0.04606205634918359,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,1024,8.659907293615413,6.932447891572509,0.17759278529309747,6.3182908278804994,1.2596225676532955,0.26021872272502605,-0.7941642571705221,5.125854274920879,31.962738304579254,0.030995390489621428,0.9309043684296865,-0.0003274740433916179,0.10633942529146279,1063394252.9146278,0.42572602776559476,4257260277.6559477,-0.319386602474132,0,0,0,7,6,10,3,8,1,5,2,4,9,-604153203.2627761,-0.5681366074782418,-0.06994286874407685,-699428687.4407685,-0.6577322432613527,0.030083693581529403,300836935.815294,0.28290254060593084,-0.7777420766460257,-7777420766.460257,-7.313769794357398,-0.06041532032627761,-604153203.2627761,-0.5681366074782418,-0.016798631696748112,-167986316.9674811,-0.15797181196630702,-0.016798265035698146,-167982650.35698146,-0.1579683639408079,-0.16175401741425732,-1617540174.142573,-1.5211105097748103,-8486571996.985179,-7.980644971255552,0.043470673782370794,434706737.82370794,0.4087916937976976
2076,1024,7.638679823876112,6.932447891572509,0.4932562620423892,6.337275526312275,1.3568271429666938,0.5748856286641028,-0.2815576603922967,5.779790339357867,38.93313416439198,0.037562122742011476,0.9663179218614859,-8.597463722281873e-05,0.0972891013095587,972891013.095587,-1.714082901059026,-17140829010.59026,1.8113720023685846,0,0,0,7,6,10,3,8,1,5,2,4,9,-1195319753.0323865,-1.2286265747579128,-0.7220725326833328,-7220725326.833328,-7.4219262277468365,-0.17514676970449905,-1751467697.0449905,-1.800271226138778,-0.9782610391013995,-9782610391.013994,-10.05519658351788,-0.11953197530323867,-1195319753.0323865,-1.2286265747579128,-0.07245753301242575,-724575330.1242574,-0.7447651590683031,-0.07245736672115144,-724573667.2115144,-0.7447634498195582,-0.23793411321312763,-2379341132.131276,-2.4456399536065043,-35446400623.66964,-36.434091945083075,-0.2980623706884902,-2980623706.8849015,-3.0636768833962433
1541,1024,7.340835554123275,6.932447891572509,0.6645035691109669,7.15034911634085,1.4501074351082288,0.09842240708151316,-0.9205197451591007,3.899239318447382,17.670924954967173,0.042811499761028625,0.9889608739882465,-3.3245745509891123e-06,0.16305445456836387,1630544545.6836386,-36.51478484495685,-365147848449.5685,36.67783929952521,0,0,0,7,6,10,3,8,1,5,2,4,9,-374830009.2827095,-0.2298802631764681,-0.1990216115351673,-1990216115.351673,-1.2205837127358177,0.14321676427600671,1432167642.760067,0.8783370233896933,-0.11172487834727729,-1117248783.4727728,-0.6851997919531501,-0.03748300092827095,-374830009.2827095,-0.2298802631764681,0.13705385424527805,1370538542.4527805,0.8405403863886187,0.13705386240274753,1370538624.027475,0.8405404364177302,-0.08907952052205914,-890795205.2205914,-0.5463176136945757,-17570033149.070965,-10.775561572716416,0.07039151908067931,703915190.8067931,0.4317055873574202
48,1024,3.8918202981106265,6.932447891572509,21.333333333333332,5.585604180892308,0.7598757784327763,0.01354975390052964,-0.5952682926918667,4.455367495957428,20.02246331246585,0.13757666141012515,1.0000000000000002,-0.002790626442501498,0.4709086788351219,4709086788.351218,0.39404895471723667,3940489547.1723666,0.07685972411788522,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,1024,6.306275286948016,6.932447891572509,1.8720292504570384,6.002400355975414,1.075880422049896,-0.28875342134780635,0.20498524935037565,5.302964823531005,34.7143709400915,0.04212704879269105,1.0,-0.045208967425106605,0.09897590561061254,989759056.1061254,0.16956402167531082,1695640216.753108,-0.07058811606469828,0,0,0,7,6,10,3,8,1,5,2,4,9,-195576850.1031607,-0.1976004653825469,-0.9403041605917581,-9403041605.917582,-9.500333993316202,-0.22190171612208442,-2219017161.2208443,-2.241977123150378,-2.6825702557153033,-26825702557.15303,-27.10326557929134,-0.019557685010316073,-195576850.1031607,-0.1976004653825469,-0.32473768005472214,-3247376800.547221,-3.2809771029758847,-0.32473697932224543,-3247369793.222454,-3.2809700231469874,-1.1158431941356373,-11158431941.356373,-11.27388718750953,-37269255601.99025,-37.65487708555416,-0.0441852495127919,-441852495.127919,-0.44642430135091593
213,1024,5.365976015021851,6.932447891572509,4.807511737089202,7.653061036212903,1.9230677022379934,0.0190348647596505,-1.3972944694558604,2.0799058770376693,2.746066287952793,0.12300234533421145,1.0000000000000002,-0.027795547874927218,0.37286034040170435,3728603404.017043,0.6793172035347873,6793172035.347873,-0.30645686313308296,0,0,0,7,6,10,3,8,1,5,2,4,9,-404989778.72923005,-0.10861701684145618,0.46063633028933826,4606363302.893382,1.2354125134174037,0.4545970224131689,4545970224.131689,1.2192152748758551,0.4595874015413097,4595874015.413097,1.2325993186783266,-0.040498977872923,-404989778.72923005,-0.10861701684145618,0.43752687395575207,4375268739.557521,1.173433660132313,0.4375268910880732,4375268910.880732,1.173433706080673,0.44845533864704057,4484553386.470406,1.2027434673365724,-6099265844.645951,-1.6358043974521006,0.44093494953255363,4409349495.325536,1.182574014328015
819,1024,6.709304340258298,6.932447891572509,1.2503052503052503,5.925075767968892,0.7938625133158741,1.451714959796331,3.1089036582607807,5.377222257882517,35.27340202387216,0.03967951532616737,0.8870231311095373,-0.006519537130550868,0.060494118161849575,604941181.6184957,-0.7020161962673548,-7020161962.673548,0.7625103144292044,0,0,0,7,6,10,3,8,1,5,2,4,9,-1154455005.6298707,-1.9083756251164337,-0.3583446136602062,-3583446136.6020617,-5.923627363266452,-0.007717449642465457,-77174496.42465457,-0.1275735538753988,-0.6588163210993558,-6588163210.993558,-10.89058475630175,-0.11544550056298708,-1154455005.6298707,-1.9083756251164337,-0.025780215745110358,-257802157.45110357,-0.4261607000557712,-0.025779689788493876,-257796897.88493875,-0.42615200571271006,-0.43360523077874236,-4336052307.787423,-7.167725457517193,-46807259080.75142,-77.37489280448801,-0.06487799255177973,-648779925.5177972,-1.0724677790690538
35,1024,3.58351893845611,6.932447891572509,29.257142857142856,6.387542847224644,1.3949922559504258,0.11270673115518033,-1.0609287394628153,5.068703314100875,32.27390524412315,0.14576525798503442,1.0,-0.6850025801049371,0.2685752348243152,2685752348.243152,0.4442561585548944,4442561585.548944,-0.1756809237305792,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1024,4.430816798843313,6.932447891572509,12.337349397590362,6.069626486445048,1.352672150117594,0.45861209160953614,-0.7360571430527201,3.920211440172965,17.94509110994452,0.09265370653527684,1.0,-0.00024769221153531085,-0.05365036729424011,-536503672.94240105,0.12583263249862264,1258326324.9862263,-0.17948299979286275,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,1024,7.407924322559599,6.932447891572509,0.6213592233009708,6.814063709916421,1.1638415365287564,0.25684861781315094,-0.4500216950576261,5.216503189075798,31.887639241775013,0.03621256278666977,0.9564182116531115,-0.007342049208483248,0.04826238248546777,482623824.8546777,-9.80733882735593,-98073388273.5593,9.855601209841398,0,0,0,7,6,10,3,8,1,5,2,4,9,-1506963426.151837,-3.1224389442555953,-0.46145410478782667,-4614541047.878266,-9.56136189353633,-0.10530329624601387,-1053032962.4601387,-2.1818917927999437,-0.4922607742435301,-4922607742.435301,-10.199678277212158,-0.15069634261518372,-1506963426.151837,-3.1224389442555953,-0.004296286911540159,-42962869.11540159,-0.08901937057984673,-0.004296365847982875,-42963658.479828745,-0.0890210061485578,-0.4762913470332599,-4762913470.332599,-9.868790608848942,-44219322029.66087,-91.62274996054268,-0.11262657584400815,-1126265758.4400814,-2.3336306672784133
59,1024,4.0943445622221,6.932447891572509,17.35593220338983,5.965728800175554,0.8589584641317034,0.5951287662048899,-0.03457744301555099,3.905390042260117,18.904635250105574,0.13625975207952326,1.0000000000000002,-0.01265790192959515,0.09317554142024076,931755414.2024076,0.7409055266661677,7409055266.661676,-0.647729985245927,0,0,1,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1024,4.762173934797756,6.932447891572509,8.827586206896552,5.259413797279884,0.521660223509457,2.6602169443698545,7.5091593994784525,4.474922010678706,23.155160911045684,0.06847347158127295,1.0,-0.021481060646682648,-0.04164267718747294,-416426771.8747294,0.07223680084289963,722368008.4289962,-0.11387947803037257,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1024,2.4849066497880004,6.932447891572509,93.0909090909091,6.058727264404297,0.3202422201589489,-0.011039784799238664,-1.098014792272256,3.6053034407837403,11.724270984495686,0.3171925260280507,1.0000000000000002,-1.10140091882048,-2.059625047301161,-20596250473.01161,-2.6096694051842264,-26096694051.842262,0.5500443578830656,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1024,5.209486152841421,6.932447891572509,5.626373626373627,7.182214278441209,1.4248842272086986,-0.5529285519873164,-0.5056040419453947,3.281858127706576,11.88731574180108,0.08544441145697726,1.0,-0.09691575862457902,0.3246205254844554,3246205254.844554,0.013560618134881297,135606181.34881297,0.3110599073495741,0,0,0,7,6,10,3,8,1,5,2,4,9,-1759888456.2944226,-0.5421371472638737,-1.109467847582546,-11094678475.825459,-3.417737821497283,-0.29282359843374994,-2928235984.337499,-0.9020489323549318,-0.4607460090919273,-4607460090.919273,-1.419337265887059,-0.17598884562944228,-1759888456.2944226,-0.5421371472638737,-0.4477440223012321,-4477440223.0123205,-1.379284386386321,-0.44774217281931716,-4477421728.1931715,-1.3792786890204127,-0.7200478835331052,-7200478835.331052,-2.2181218592340213,-20079335795.4609,-6.185479419545333,-0.047097302589532486,-470973025.8953248,-0.14508417950234562
117,1024,4.770684624465665,6.932447891572509,8.752136752136753,5.247555557479206,0.9420870214432748,1.2402781578447377,1.828959573651331,4.679040537384475,26.856022394297895,0.07980819996583252,1.0,-0.015866555482362488,0.1772040974992336,1772040974.992336,0.151985851018144,1519858510.1814399,0.025218246481089612,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1024,5.062595033026967,6.932447891572509,6.522292993630574,6.0330764108402715,1.2408312643479675,1.1351716199701323,1.0299280689530752,4.614278879070432,24.545321957304267,0.07794558100872444,1.0000000000000002,-0.019595660702604878,0.4530108139705288,4530108139.705288,0.3891371350873035,3891371350.873035,0.06387367888322526,0,0,0,7,6,10,3,8,1,5,2,4,9,-970254962.6011447,-0.21417920559050185,-0.14501988951942657,-1450198895.1942656,-0.3201245644631808,-0.3118846946633047,-3118846946.633047,-0.6884707495825801,-0.6161955403366774,-6161955403.366775,-1.3602225848338465,-0.09702549626011447,-970254962.6011447,-0.21417920559050185,-0.3002251198339063,-3002251198.339063,-0.662732788214274,-0.30022439485474184,-3002243948.547418,-0.6627311878569709,-0.43174167781098416,-4317416778.109841,-0.9530493853488268,-39485599140.3202,-8.716259727717889,-0.2753299963176279,-2753299963.1762786,-0.6077779775375072
891,1024,6.79346613258001,6.932447891572509,1.149270482603816,6.9027743987095205,1.4858332950390991,0.14587028263244595,-0.8493709376202325,4.546636688005004,25.08072571167181,0.050756331602590216,1.0,-0.015826382741126466,0.1778313719495288,1778313719.495288,-1.4808865193737457,-14808865193.737457,1.6587178913232745,0,0,0,7,6,10,3,8,1,5,2,4,9,-119469598.31760973,-0.06718139606521001,-0.2733278359630529,-2733278359.6305285,-1.5370057204564973,0.04101905580060805,410190558.0060805,0.23066265165096894,-0.30562900529344894,-3056290052.9344893,-1.7186450396400867,-0.011946959831760973,-119469598.31760973,-0.06718139606521001,0.1317723976337556,1317723976.337556,0.740996350582925,0.1317724478362693,1317724478.3626928,0.7409966328869592,-0.32833478301180774,-3283347830.1180773,-1.846326547517128,-23853692648.350075,-13.413658336460514,0.09679764933752122,967976493.3752122,0.5443226820799304
605,1024,6.406879986069314,6.932447891572509,1.6925619834710743,6.907317357023885,1.2448972698783238,-0.004630185094656669,-0.5855974864529965,3.6740856120263823,14.920352687936802,0.05370352863689998,1.0,-0.014018130259273676,0.1066461959834255,1066461959.834255,0.22055311204507433,2205531120.450743,-0.11390691606164882,0,0,0,7,6,10,3,8,1,5,2,4,9,-1210617029.3246477,-1.1351713187339534,-0.13306474510660027,-1330647451.0660026,-1.2477214389089004,-0.06556659858865777,-655665985.8865776,-0.6148048506000894,-0.09510571785413835,-951057178.5413835,-0.891787250141761,-0.12106170293246477,-1210617029.3246477,-1.1351713187339534,-0.07733500961481488,-773350096.1481488,-0.7251548815377714,-0.07733448496083195,-773344849.6083195,-0.7251499619625528,-0.1285109859084097,-1285109859.084097,-1.2050217518155297,-19778869921.69385,-18.546249811636788,-0.0872664747042744,-872664747.0427439,-0.8182802386860285
30,1024,3.4339872044851463,6.932447891572509,34.13333333333333,5.786333290735881,0.9489860614534219,0.6502862519791127,-0.24553494722030011,4.05722657792456,17.553512077109996,0.19612533031641988,1.0,-0.06020084936318515,-0.4658835270641377,-4658835270.641377,0.31658372264620516,3165837226.4620514,-0.7824672497103429,0,0,0,7,6,10,3,8,1,5,2,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,1024,6.559615237493242,6.932447891572509,1.4524822695035462,6.305900711032516,1.3209238402502936,1.05057119444986,0.6114972167200818,3.0521423227922404,9.289249995524862,0.050670879249033345,1.0,-0.0005555893225184239,0.17176654511674383,1717665451.1674383,-3.633870987266852,-36338709872.66852,3.805637532383596,0,0,0,7,6,10,3,8,1,5,2,4,9,-909660348.1702558,-0.5295911072508275,-0.47906741310560963,-4790674131.056096,-2.789061238787821,0.028374406371831862,283744063.7183186,0.1651916929024028,-0.5005402984435443,-5005402984.435443,-2.914073273717791,-0.09096603481702559,-909660348.1702558,-0.5295911072508275,-0.13594272882272218,-1359427288.2272217,-0.7914389192047064,-0.1359426531464052,-1359426531.464052,-0.7914384786281266,-0.12356826918429098,-1235682691.8429098,-0.7193966036884881,-6521871484.028611,-3.796939316440183,-0.015541525279413992,-155415252.79413992,-0.09048051393739655
