n_samples,n_features,log_n_samples,log_n_features,feature_ratio,target_mean,target_std,target_skew,target_kurtosis,mean_feature_skew,mean_feature_kurtosis,mean_abs_corr,max_abs_corr,mean_predictor_r2,decision_stump_r2,stump_vs_mean_r2_ratio,simple_rule_r2,rule_vs_mean_r2_ratio,tree_advantage,tabpfn_suitable,svm_suitable,linear_favorable,BayesianRidge_rank,LinearRegression_rank,SVR_rank,RandomForestRegressor_rank,GradientBoostingRegressor_rank,LGBMRegressor_rank,HistGradientBoostingRegressor_rank,XGBRegressor_rank,DecisionTreeRegressor_rank,MLPRegressor_rank
43,1024,3.784189633918260,6.932447891572510,23.813953488372100,5.8957441906596300,0.7727856857425360,-0.4691064836209450,0.07544649183449130,4.149475064992810,17.19618318342530,0.13487706240231300,1.0,-0.4220899989994880,-2.468733793586250,-24687337935.86250,-0.7011459847464990,-7011459847.464990,-1.7675878088397500,0,0,0,7,6,10,3,8,1,5,2,4,9
763,1024,6.638567789166520,6.932447891572510,1.3420707732634300,5.330040643599520,0.3190889714075070,3.1559353010030200,15.421481172580900,5.413613236610830,35.65795089056310,0.04011249423023480,0.9248002840363650,-0.0016085797717704200,-0.0014230270404549400,-14230270.404549400,-1.3398606730587500,-13398606730.587500,1.3384376460183000,0,0,0,7,6,10,3,8,1,5,2,4,9
543,1024,6.298949246855940,6.932447891572510,1.8858195211786400,5.793110514653100,0.8779961785693780,0.8574807760196780,0.6180423577598050,5.218608673512280,33.91593336530990,0.0443160442810801,0.882065555104879,-0.008244350904441870,0.06539716727295610,653971672.7295610,-0.08350431100191870,-835043110.0191870,0.14890147827487500,0,0,0,7,6,10,3,8,1,5,2,4,9
81,1024,4.406719247264250,6.932447891572510,12.641975308642000,5.190839508433400,0.5636354402451640,3.537311102889190,12.58048096259580,4.612021853288950,26.378916179769100,0.075812575417757,1.0,-0.05542014998074960,-0.08945337123479000,-894533712.3479000,0.12049507037293100,1204950703.7293100,-0.2099484416077210,0,0,0,7,6,10,3,8,1,5,2,4,9
21,1024,3.091042453358320,6.932447891572510,48.76190476190480,7.181904747372580,0.8479999929998210,-0.808588012272401,0.16083484130027700,3.534396195208960,12.045804022259900,0.20318615902291200,1.0000000000000000,-0.1344151236723390,-0.026234206730167300,-262342067.30167300,-0.12872079952588900,-1287207995.258890,0.10248659279572200,0,0,0,7,6,10,3,8,1,5,2,4,9
669,1024,6.507277712385010,6.932447891572510,1.5306427503736900,6.662892370836970,1.2809663570165300,-0.11916740211360000,-1.0027299834705200,4.648871784431840,26.872376367562800,0.04613885749829240,1.0,-0.014998627718569900,0.06479248657965790,647924865.7965790,-0.15864611728900400,-1586461172.8900400,0.2234386038686620,0,0,0,7,6,10,3,8,1,5,2,4,9
906,1024,6.810142450115140,6.932447891572510,1.130242825607060,6.486423855059460,1.4311064811268800,0.11667081493085600,-1.2184984385217700,3.5922213147899000,13.3812345496412,0.049213805665827500,1.0,-0.001346251858341140,0.26685487586660400,2668548758.6660400,-0.2747172454323390,-2747172454.323390,0.5415721212989430,0,0,0,7,6,10,3,8,1,5,2,4,9
11,1024,2.4849066497880000,6.932447891572510,93.0909090909091,7.070454554124310,0.9077850684536640,0.16650808134401700,-0.48835726507972900,3.6783782520778700,15.516454961181200,0.40900146290063700,1.0000000000000000,-0.3263667972639850,-2.1328085727155400,-21328085727.155400,-1.0362421495153900,-10362421495.153900,-1.0965664232001500,0,0,0,7,6,10,3,8,1,5,2,4,9
941,1024,6.848005274576360,6.932447891572510,1.0882040382571700,7.3278204034162800,1.4460984857273200,-0.1164369929037110,-0.9792073562296990,3.929364694257930,18.1669362669441,0.04552461456395320,1.0,-0.005133336432566970,0.2115808786699530,2115808786.699530,0.34430356617172700,3443035661.7172700,-0.13272268750177400,0,0,0,7,6,10,3,8,1,5,2,4,9
14,1024,2.70805020110221,6.932447891572510,73.14285714285710,7.914500066212250,0.33369378994936500,0.09250012182939330,-0.3319327142861260,3.8553869121166600,13.372395827488600,0.23643716853358000,1.0000000000000000,-0.5197871260738170,-1.7017082754847900,-17017082754.847900,-0.15391757308191200,-1539175730.8191200,-1.5477907024028800,0,0,0,7,6,10,3,8,1,5,2,4,9
59,1024,4.0943445622221,6.932447891572510,17.35593220338980,6.358779656685010,1.118337886998510,0.6286012009748840,0.013549030834687900,4.30354276527654,23.203208377536900,0.09157127799681620,1.0,-0.056161973073594500,-0.06513553797615910,-651355379.7615910,-0.006938165374778210,-69381653.74778200,-0.058197372601380900,0,0,0,7,6,10,3,8,1,5,2,4,9
998,1024,6.906754778648550,6.932447891572510,1.0260521042084200,5.614339780711940,0.7266566864624200,2.014520743553610,4.506047808619330,5.437398942210190,36.00096580761470,0.03735851512434840,0.9051046650913550,-0.00041389944909542300,0.2538848844786330,2538848844.786330,-1.398925831846710,-13989258318.467100,1.6528107163253500,0,0,0,7,6,10,3,8,1,5,2,4,9
289,1024,5.66988092298052,6.932447891572510,3.5432525951557100,6.403519029848300,1.1474819517068300,0.2770407507371020,-0.6523778900897100,5.601102484008090,35.03156516938280,0.04686437787356210,1.0,-0.01402423257966850,0.08103615641679310,810361564.1679310,-0.04449990061223660,-444999006.1223660,0.1255360570290300,0,0,0,7,6,10,3,8,1,5,2,4,9
518,1024,6.251903883165890,6.932447891572510,1.9768339768339800,5.126532815137890,0.873639518689369,1.2971797952720500,2.6482084031597300,4.915614669070520,30.217881224867800,0.0496506670124256,1.0,-0.03493880248460000,0.1317677484622480,1317677484.622480,0.006168966135803310,61689661.358033100,0.1255987823264450,0,0,0,7,6,10,3,8,1,5,2,4,9
89,1024,4.499809670330270,6.932447891572510,11.50561797752810,5.481584275706430,0.934894473783136,2.323367757142460,5.2731725880629900,4.674117509272440,26.897833275258100,0.07268082690954860,1.0,-0.013685441493585000,-0.05042229184434130,-504222918.44341300,-0.11579093914159600,-1157909391.4159600,0.06536864729725430,0,0,0,7,6,10,3,8,1,5,2,4,9
1302,1024,7.172424577124850,6.932447891572510,0.7864823348694320,6.03437404671023,1.387552764480050,-1.5045607503810100,12.449199386526400,5.021072791172650,30.2998237601182,0.042334149040239500,0.9653377755925540,-0.0006847591116332370,0.13243483379573800,1324348337.9573800,-3.43484443944255,-34348444394.4255,3.567279273238290,0,0,0,7,6,10,3,8,1,5,2,4,9
79,1024,4.382026634673880,6.932447891572510,12.962025316455700,5.17746834815303,0.4690309912497430,2.8731100354661700,7.964166476608730,4.565548481323350,25.78371113433430,0.07658179018949410,1.0,-0.03865367372476310,-0.3243704862071420,-3243704862.071420,-0.022102354668273900,-221023546.68273900,-0.30226813153886800,0,0,0,7,6,10,3,8,1,5,2,4,9
103,1024,4.6443908991413700,6.932447891572510,9.941747572815530,6.196757288812430,0.9720091803693050,0.005604407997355270,-0.9421440995338390,5.178816937103660,31.82005265839210,0.09467119537590340,1.0000000000000000,-0.01153882433040890,-0.08914828257955910,-891482825.7955910,0.4662505883954230,4662505883.954230,-0.5553988709749820,0,0,0,7,6,10,3,8,1,5,2,4,9
251,1024,5.529429087511420,6.932447891572510,4.079681274900400,6.6083864443805600,1.242626027574630,0.020912576394551600,-0.5228009827135620,3.6990657254068200,13.449500131885100,0.05465800925711580,1.0,-0.022635256476980900,0.04012246290977070,401224629.0977070,0.287978850082689,2879788500.8268900,-0.24785638717291800,0,0,0,7,6,10,3,8,1,5,2,4,9
71,1024,4.276666119016060,6.932447891572510,14.422535211267600,6.6692394135703500,1.1150242659276200,-0.14877544248717000,-1.0829795570245400,3.863678788035120,14.164637091807400,0.086277344067009,1.0000000000000000,-0.019995389739239500,0.5547610114671000,5547610114.671000,0.7311949774100980,7311949774.100980,-0.17643396594299800,0,0,1,7,6,10,3,8,1,5,2,4,9
79,1024,4.382026634673880,6.932447891572510,12.962025316455700,5.338772152043600,0.7204800426359530,2.288011502998880,4.415814739885400,4.565548481323350,25.78371113433430,0.07658179018949410,1.0,-0.016232387285537000,-1.2762475240893000,-12762475240.893000,0.07402556561914960,740255656.1914960,-1.3502730897084400,0,0,0,7,6,10,3,8,1,5,2,4,9
579,1024,6.363028103540470,6.932447891572510,1.768566493955100,5.854694443869060,0.519789053405419,2.1072567714369500,7.53060660502215,5.2478403264046500,33.33141034573780,0.0428843594299638,0.9397914354471670,-8.93696928800924E-05,-0.044009994366849900,-440099943.66849900,-0.2147833920317190,-2147833920.317190,0.17077339766486900,0,0,0,7,6,10,3,8,1,5,2,4,9
44,1024,3.8066624897703200,6.932447891572510,23.272727272727300,5.341818148439580,0.9884479758222750,2.3458513037053800,6.686143916601720,8.914925285374650,133.7157734744780,0.1283467336574090,1.0,-0.002808316877604080,-0.0328214952873902,-328214952.873902,0.12606670126605200,1260667012.6605200,-0.15888819655344200,0,0,0,7,6,10,3,8,1,5,2,4,9
32,1024,3.4965075614664800,6.932447891572510,32.0,8.531406283378600,1.5913727308254800,-0.6754054022231170,-0.45095708322090100,4.957058945629960,37.021461273049100,0.2779671385278400,1.0000000000000000,-0.23620960908377200,-0.06998228657133130,-699822865.7133130,0.6402256040789460,6402256040.789460,-0.7102078906502770,0,0,0,7,6,10,3,8,1,5,2,4,9
596,1024,6.391917113392600,6.932447891572510,1.7181208053691300,5.809204704809510,1.120608260013700,1.0323268295578800,0.7424147557097430,4.888808569350130,27.518718746933900,0.04416665178545190,1.0,-0.023456716432092700,0.46832251506899000,4683225150.6899,0.1962446869684600,1962446869.684600,0.2720778281005300,0,0,0,7,6,10,3,8,1,5,2,4,9
73,1024,4.30406509320417,6.932447891572510,14.027397260274000,5.30545205939306,0.7604102462274180,3.1005002151383000,10.537882937088400,4.572485020185190,26.02259658757750,0.07898528453534660,1.0000000000000000,-0.0031684010796717600,-2.253900649273620,-22539006492.73620,0.2982206126600670,2982206126.600670,-2.552121261933680,0,0,0,7,6,10,3,8,1,5,2,4,9
523,1024,6.261491684321040,6.932447891572510,1.9579349904397700,7.660017207749260,1.3466609387344600,-0.7269075645404180,-0.11300962419686200,3.8389340517423900,16.930481403380400,0.0505720630723768,1.0,-0.0015283246024286900,0.1738917631175830,1738917631.175830,0.002421090800961650,24210908.00961650,0.17147067231662100,0,0,0,7,6,10,3,8,1,5,2,4,9
125,1024,4.836281906951480,6.932447891572510,8.192,5.949832015991210,0.9944560682009110,0.7713493999420950,-0.44336034773877100,4.20085504715883,21.908628428645600,0.06954285934370850,1.0,-0.008449549591044160,-0.0026297435394659900,-26297435.394659900,0.3006489313957880,3006489313.957880,-0.3032786749352540,0,0,0,7,6,10,3,8,1,5,2,4,9
688,1024,6.535241271013660,6.932447891572510,1.4883720930232600,5.925260164709980,1.2342279199665800,0.5124029734771100,-0.59884080101968,5.189895108652950,32.76925324693060,0.043961533993880300,1.0,-0.00025045819747893100,0.09690247133044110,969024713.3044110,-1.1627292744299300,-11627292744.299300,1.2596317457603700,0,0,0,7,6,10,3,8,1,5,2,4,9
214,1024,5.3706380281276600,6.932447891572510,4.785046728971960,6.082247671679920,1.3112479194595300,0.0884763017241321,-0.9855705732112570,4.663514787650420,27.59656949081640,0.06691558416696300,1.0,-1.11090196968089E-05,0.4637836804347030,4637836804.347030,0.6775232494855090,6775232494.855090,-0.2137395690508060,0,0,0,7,6,10,3,8,1,5,2,4,9
3689,1024,8.213381737034570,6.932447891572510,0.2775820005421520,6.637268359824620,1.4624883748070500,0.4677708631281240,-0.6314682944145860,5.092361753546460,30.95972607207050,0.03592218519281400,0.97494710304656,-0.0014556999437851400,0.21389570824236800,2138957082.4236800,0.5451687001170090,5451687001.170080,-0.3312729918746400,0,0,0,7,6,10,3,8,1,5,2,4,9
1362,1024,7.217443431696530,6.932447891572510,0.7518355359765050,7.309809095533930,1.2196663565693300,-0.8285406598680520,6.8182406345671200,3.7561190776766800,16.867719984035100,0.05930162275897730,1.0,-0.0015877700298832000,0.14818186972330300,1481818697.2330300,-3.5142271153448900,-35142271153.44890,3.6624089850681900,0,0,0,7,6,10,3,8,1,5,2,4,9
79,1024,4.382026634673880,6.932447891572510,12.962025316455700,5.2921518856966000,0.6652563597309590,3.2442619220541700,12.499409826086500,4.565548481323350,25.78371113433430,0.07658179018949410,1.0,-0.025960728385059800,0.22154427637792700,2215442763.779270,0.5241930456176170,5241930456.176170,-0.30264876923969000,0,0,0,7,6,10,3,8,1,5,2,4,9
79,1024,4.382026634673880,6.932447891572510,12.962025316455700,5.663607591315160,0.9533913047225580,1.5579818782017900,1.752895602900450,4.485365568911320,24.686794719019700,0.07587276255863500,1.0,-0.008187001218041830,-0.04219569426828110,-421956942.68281100,0.09786123311232690,978612331.1232690,-0.14005692738060800,0,0,0,7,6,10,3,8,1,5,2,4,9
97,1024,4.584967478670570,6.932447891572510,10.556701030927800,5.62550516226857,0.9390685943201010,1.6621585628801400,2.5863847331394300,4.711435889427380,27.564308926690800,0.07124608614393390,1.0,-0.000684630210521675,0.20669784613979800,2066978461.3979800,0.3953927042375670,3953927042.375670,-0.1886948580977690,0,0,0,7,6,10,3,8,1,5,2,4,9
519,1024,6.253828811575470,6.932447891572510,1.9730250481695600,5.666870758482950,0.3235538586140980,0.9254848204449060,6.798814329249450,5.372230338368710,34.989463146081000,0.0435212746775486,0.9363718754332470,-0.006912681273680830,0.05085226980956160,508522698.09561600,-0.7116936525860470,-7116936525.860470,0.7625459223956090,0,0,0,7,6,10,3,8,1,5,2,4,9
10,1024,2.3978952727983700,6.932447891572510,102.4,6.747300004959110,1.2468411647312200,1.262577839524140,0.1646802460603150,4.812601387804890,24.373232666769500,0.35197881193298200,1.0000000000000000,-0.30131934649630600,-0.6120871348486440,-6120871348.486440,0.13276056450390900,1327605645.0390900,-0.7448476993525530,0,0,0,7,6,10,3,8,1,5,2,4,9
1312,1024,7.180069874302800,6.932447891572510,0.7804878048780490,5.744458784780850,0.8893382961692630,1.0246488575430600,1.162065136416190,5.578058183198910,38.20134861190490,0.035640981823263900,0.8868307590137530,-0.001376795959404210,0.1363270761561450,1363270761.561450,-3.117748560322940,-31177485603.22940,3.2540756364790800,0,0,0,7,6,10,3,8,1,5,2,4,9
60,1024,4.110873864173310,6.932447891572510,17.066666666666700,8.714466635386150,0.8419019747871570,-0.030181755982797200,-0.7896616997165690,6.184924368923410,64.70248740813140,0.12320916314248800,1.0,-0.08215442746612590,0.3552858701272720,3552858701.272720,0.3827089202936140,3827089202.9361400,-0.02742305016634130,0,0,0,7,6,10,3,8,1,5,2,4,9
111,1024,4.718498871295090,6.932447891572510,9.225225225225230,6.013792789734160,1.3796446542311600,0.8645744410023380,0.2451036029032720,3.563657057495630,13.94692282697930,0.09820679573964380,1.0000000000000000,-0.002272232016557570,0.3509606345684120,3509606345.6841200,0.41617352235952900,4161735223.5952900,-0.06521288779111650,0,0,0,7,6,10,3,8,1,5,2,4,9
104,1024,4.653960350157520,6.932447891572510,9.846153846153850,5.7765384545693000,1.4182940345389500,0.36776334790673100,-1.0138414540585200,8.21772954725665,106.98548558547500,0.08825209584631250,1.0,-0.019866288675250500,0.223334705954793,2233347059.54793,0.42002006651535700,4200200665.1535700,-0.19668536056056400,0,0,0,7,6,10,3,8,1,5,2,4,9
1002,1024,6.910750787961940,6.932447891572510,1.0219560878243500,5.844820364982540,1.1132092897834600,0.45912053387269000,-0.467444999835831,5.203069527586940,33.19193227385330,0.039862497560609400,1.0,-0.003083322524805030,0.08645372422856360,864537242.2856360,-2.105558339764190,-21055583397.64190,2.1920120639927500,0,0,0,7,6,10,3,8,1,5,2,4,9
35,1024,3.58351893845611,6.932447891572510,29.257142857142900,6.621085752759660,0.7797831860540410,-1.0949249049388500,-0.2175248172150210,3.147315083902650,10.139267269771000,0.2057331140106600,1.0000000000000000,-0.16299145452691500,0.9860112290172680,9860112290.172680,0.9063993383082830,9063993383.082830,0.07961189070898510,0,0,1,7,6,10,3,8,1,5,2,4,9
1510,1024,7.32052696227274,6.932447891572510,0.6781456953642380,6.260937097688390,1.2947491870915100,0.26794261256976100,-0.9676548313731160,4.823842855558930,26.485160468821700,0.0379609548909422,1.0,-0.001401355665574310,0.1438271018741650,1438271018.741650,-16.759614414514500,-167596144145.14500,16.903441516388600,0,0,0,7,6,10,3,8,1,5,2,4,9
646,1024,6.472346294500900,6.932447891572510,1.585139318885450,5.433625520936480,0.4572587320503700,3.788079400470360,19.912993491668500,5.3663076387136500,35.001678939245000,0.04185202561649620,0.9334774096139950,-0.010277276011188200,0.038547360309658000,385473603.09658000,-0.3629556771064620,-3629556771.0646200,0.4015030374161200,0,0,0,7,6,10,3,8,1,5,2,4,9
273,1024,5.6131281063880700,6.932447891572510,3.750915750915750,7.031190465221480,1.2482634395520600,0.35847540610128000,-0.5000227735855290,4.611747172082750,25.24616929147980,0.051595098267463400,1.0,-0.006470561862376820,0.263850612457299,2638506124.57299,0.46619349577304200,4661934957.73042,-0.20234288331574300,0,0,0,7,6,10,3,8,1,5,2,4,9
35,1024,3.58351893845611,6.932447891572510,29.257142857142900,7.592600005013600,1.2717621441025800,0.09965196994968740,-0.3260630876049150,3.0629401075765600,7.92228175895557,0.169244637296158,1.0,-0.00015030336567556400,0.2603326733051340,2603326733.0513400,0.5075196102674030,5075196102.674030,-0.24718693696226900,0,0,0,7,6,10,3,8,1,5,2,4,9
747,1024,6.617402977974480,6.932447891572510,1.3708165997322600,5.036799195301100,0.2149994249965060,5.803106515395490,44.13221288608610,5.428879350446020,35.84807122746260,0.04032288782656880,0.9287637105457460,-0.002536893266966930,-0.15436258447713700,-1543625844.7713700,-0.9947055133502500,-9947055133.502500,0.8403429288731130,0,0,0,7,6,10,3,8,1,5,2,4,9
323,1024,5.780743515792330,6.932447891572510,3.170278637770900,5.316430373826630,1.0082803645499800,1.422955703483510,1.0376802748499000,6.197158794186180,46.82612445704820,0.040704850983020000,1.0,-0.0005220720799377080,0.4771017347583890,4771017347.583890,0.630404388094977,6304043880.94977,-0.15330265333658800,0,0,0,7,6,10,3,8,1,5,2,4,9
15,1024,2.772588722239780,6.932447891572510,68.26666666666670,6.003466733296710,1.5258112555817100,1.2263392690859200,-0.0014971188324222100,3.718436210776550,16.474794213122000,0.22451644936303200,1.0,-0.7916026617430040,-0.450547571409293,-4505475714.09293,-0.7025201297030120,-7025201297.030110,0.25197255829371800,0,0,0,7,6,10,3,8,1,5,2,4,9
293,1024,5.683579767338680,6.932447891572510,3.4948805460750900,4.523337906131160,0.3219804239659570,2.424213867683800,11.673688575090600,6.098668600428580,46.65376707248850,0.044085865866266100,1.0,-0.00953492566804548,-0.000743603851658392,-7436038.51658392,-0.8260435205143300,-8260435205.143300,0.8252999166626710,0,0,0,7,6,10,3,8,1,5,2,4,9
72,1024,4.290459441148390,6.932447891572510,14.222222222222200,5.18352778090371,0.5302726881999830,3.9100708644723100,16.184397484873900,4.68826868763422,26.21462065042370,0.07891737247653780,1.0000000000000000,-0.03372093825527720,-0.4394440550592230,-4394440550.592230,-0.04279671223807700,-427967122.38077000,-0.39664734282114600,0,0,0,7,6,10,3,8,1,5,2,4,9
974,1024,6.882437470997850,6.932447891572510,1.051334702258730,6.142512312170420,1.9135295956174400,0.5159794411139730,-1.257913796413850,4.692362395408540,28.043816575161300,0.04465617831555140,0.9542718836745290,-1.07239654578706E-06,0.647747362730098,6477473627.30098,0.16325602942328600,1632560294.2328600,0.4844913333068120,0,0,0,7,6,10,3,8,1,5,2,4,9
249,1024,5.521460917862250,6.932447891572510,4.112449799196790,6.878277108372460,1.6131301696028500,0.3906289939151430,-1.229110736967500,4.147760244609330,20.4918133821504,0.07089475920821790,1.0,-0.023935278905699900,0.6362320499217880,6362320499.217880,0.8135565720036950,8135565720.036950,-0.1773245220819060,0,0,1,7,6,10,3,8,1,5,2,4,9
11,1024,2.4849066497880000,6.932447891572510,93.0909090909091,8.282000021501020,0.4039185096967580,-2.307317435535500,4.258142267663920,5.465297535291330,31.521174851961900,0.4080465663786070,1.0000000000000000,-0.35012214166406800,-7.693984520214210,-76939845202.14210,-8.159628684183640,-81596286841.83640,0.46564416396942600,0,0,0,7,6,10,3,8,1,5,2,4,9
482,1024,6.180016653652570,6.932447891572510,2.12448132780083,5.784105811376290,1.384906067070830,0.6271000818403790,-0.5409100635675900,5.642235572687880,40.597400847831200,0.04347571746018650,1.0,-0.002713507388046430,0.42404673144961900,4240467314.4961900,0.5598766234080750,5598766234.080750,-0.13582989195845600,0,0,0,7,6,10,3,8,1,5,2,4,9
85,1024,4.454347296253510,6.932447891572510,12.047058823529400,5.143752939560830,0.3990221739867620,2.493826684191960,5.2841716821816500,4.657098191716580,26.967563813677800,0.07474527503231030,1.0,-0.02745250103275470,-0.7866851108829940,-7866851108.829940,-0.37033414792256000,-3703341479.225600,-0.41635096296043400,0,0,0,7,6,10,3,8,1,5,2,4,9
80,1024,4.394449154672440,6.932447891572510,12.8,5.198462498188020,0.5082022142157900,2.39169032469901,5.283094270758670,4.660524340457200,26.615686889478700,0.07636678085674020,1.0,-0.012567335846837200,-0.03215264970730570,-321526497.0730570,0.08424351299532970,842435129.9532970,-0.11639616270263500,0,0,0,7,6,10,3,8,1,5,2,4,9
128,1024,4.859812404361670,6.932447891572510,8.0,6.054960947483780,1.3431449098806200,0.491970938554068,-0.8909191423182440,9.064106093581360,136.69154860164200,0.06828185266762970,1.0,-0.029077394701202200,0.2640380777877510,2640380777.877510,0.5022252720131420,5022252720.131420,-0.23818719422539100,0,0,0,7,6,10,3,8,1,5,2,4,9
1814,1024,7.503840746698950,6.932447891572510,0.5644983461962510,7.1899922753642100,1.5339697296188500,0.08229729396121760,-0.9657552462613130,4.1054708569013500,19.4740538381311,0.04102033251761410,1.0,-0.0018761699211347100,0.2094039900273540,2094039900.273540,-75.27918416580620,-752791841658.0620,75.48858815583350,0,0,0,7,6,10,3,8,1,5,2,4,9
1487,1024,7.305188215393040,6.932447891572510,0.6886348352387360,7.146230668130140,1.4927890938708400,0.15924222848869200,-0.5800252721773190,4.505848934785950,25.16579808265260,0.04589171806329220,0.9867708890317500,-0.020789367159256100,0.1118211629327870,1118211629.3278700,-5.376459106606330,-53764591066.06330,5.488280269539120,0,0,0,7,6,10,3,8,1,5,2,4,9
75,1024,4.330733340286330,6.932447891572510,13.653333333333300,5.52591999689738,0.7838315758787380,1.3473260339545300,0.8179385487184770,4.495847044594750,24.89847184136320,0.07788829024452560,1.0,-0.12408695955709700,-0.4072341969922000,-4072341969.922000,-0.04369750821234190,-436975082.1234190,-0.36353668877985900,0,0,0,7,6,10,3,8,1,5,2,4,9
153,1024,5.0369526024136300,6.932447891572510,6.69281045751634,6.105490210788700,1.029420590543170,0.13817919222892200,-1.2349933537874100,4.2170446117685000,21.337378994043000,0.07907922160314780,1.0000000000000000,-0.006255747433389300,0.20456802816665300,2045680281.6665300,-0.1963565473875890,-1963565473.8758900,0.40092457555424200,0,0,0,7,6,10,3,8,1,5,2,4,9
80,1024,4.394449154672440,6.932447891572510,12.8,5.32253749370575,0.6839753416943770,2.1207560565138100,3.499190829333360,4.7108223740978100,26.8241087346534,0.07625595978189420,1.0,-0.026074457561680300,-0.3632222824699150,-3632222824.699150,0.1720099679291350,1720099679.291350,-0.5352322503990490,0,0,0,7,6,10,3,8,1,5,2,4,9
11,1024,2.4849066497880000,6.932447891572510,93.0909090909091,5.650999979539350,2.1150179867691100,1.547509561353870,0.5720788251575400,4.068429124169160,19.252696218720700,0.35490158764720800,1.0000000000000000,-18.528323708230500,-2.919877620119400,-29198776201.19400,-27.187825000909400,-271878250009.09400,24.26794738079000,0,0,0,7,6,10,3,8,1,5,2,4,9
326,1024,5.7899601708972500,6.932447891572510,3.1411042944785300,6.081533736246500,1.7464917424504300,0.8874889843951820,-0.8028915093526480,3.652564896145310,15.746759852806100,0.0548696029163625,1.0,-0.001960373829411390,0.7124372439927820,7124372439.927820,0.5448080269255950,5448080269.255950,0.16762921706718800,0,0,0,7,6,10,3,8,1,5,2,4,9
455,1024,6.1224928095143900,6.932447891572510,2.2505494505494500,6.67394504232721,1.4078450143453600,0.21455919436977200,-0.47646587561256200,4.611192178589700,26.121310713213100,0.0464815008333209,1.0,-0.03543963852355510,0.35214378182071200,3521437818.2071200,0.30016745602094100,3001674560.2094100,0.051976325799771200,0,0,0,7,6,10,3,8,1,5,2,4,9
59,1024,4.0943445622221,6.932447891572510,17.35593220338980,6.727677935260840,1.0083024861409100,0.39068252603643000,-0.9305884190227360,5.147901373942830,28.368331557668700,0.13863644132777600,1.0000000000000000,-0.0039017427281113900,0.6132254984537360,6132254984.537360,-0.6201293233785710,-6201293233.785710,1.2333548218323100,0,0,0,7,6,10,3,8,1,5,2,4,9
78,1024,4.3694478524670200,6.932447891572510,13.128205128205100,5.121679495542480,0.31022110225365600,2.8534338969114500,7.9766930828325100,4.57211126684521,25.872581807601700,0.07651928501352930,1.0,-1.40968307358325E-05,-0.02334544085034330,-233454408.5034330,-0.17019803284486300,-1701980328.4486300,0.1468525919945190,0,0,0,7,6,10,3,8,1,5,2,4,9
10,1024,2.3978952727983700,6.932447891572510,102.4,6.090200042724610,1.0628249385305600,-0.6918611298299470,-0.38127735416149200,4.256947634961790,18.424365224997500,0.35858874667872000,1.0000000000000000,-0.1720813151522930,-0.43048089919867200,-4304808991.986720,0.1466286439844960,1466286439.8449500,-0.5771095431831670,0,0,0,7,6,10,3,8,1,5,2,4,9
520,1024,6.255750041753370,6.932447891572510,1.9692307692307700,6.371915381688340,1.1186633851514800,0.7224332230701140,0.0070263461725552600,5.1738922837292300,33.365255913104100,0.044780194673252500,1.0,-0.0021866929610545600,0.11428865335754000,1142886533.5754000,0.5374573775234060,5374573775.234060,-0.42316872416586600,0,0,0,7,6,10,3,8,1,5,2,4,9
23,1024,3.1780538303479500,6.932447891572510,44.52173913043480,7.877695684847620,1.2315186813525800,-0.20192587244669400,-0.600043459624855,4.156286914671210,20.711458189130100,0.22527467173163600,1.0000000000000000,-0.24883959440458700,-0.0003834085759619740,-3834085.759619740,-1.1263472773134200,-11263472773.134200,1.1259638687374600,0,0,0,7,6,10,3,8,1,5,2,4,9
4160,1024,8.333510708982940,6.932447891572510,0.24615384615384600,6.51229446209394,1.3238540939919900,0.28933732380801100,-0.8884827627104580,5.519605142205550,37.14915065838170,0.033454477582384700,0.9187522038035630,-0.00012905809383845200,0.14707151338573700,1470715133.8573700,0.5366042011132630,5366042011.132630,-0.3895326877275260,0,0,0,7,6,10,3,8,1,5,2,4,9
176,1024,5.176149732573830,6.932447891572510,5.818181818181820,5.80352274667133,1.0437137916388200,0.7561575949870810,-0.14780409145573500,9.644336828438180,154.31653702265600,0.0685269827173813,1.0,-0.008646440073831090,0.1767172206076570,1767172206.0765600,0.09089193390000290,908919339.0000290,0.08582528670765360,0,0,0,7,6,10,3,8,1,5,2,4,9
57,1024,4.060443010546420,6.932447891572510,17.964912280701800,5.707736902069630,0.8839831441709670,0.7358662104521080,-0.10191913399177000,4.129003687989850,21.004548098821600,0.11737960461720700,1.0000000000000000,-0.020400314336577400,-0.23246746539874700,-2324674653.9874700,0.23136241823718900,2313624182.371890,-0.4638298836359360,0,0,0,7,6,10,3,8,1,5,2,4,9
95,1024,4.564348191467840,6.932447891572510,10.778947368421100,5.866957900398660,1.1950162997547300,1.3237806727871100,0.8082486316522010,4.563921999264800,25.869936777170300,0.07341802817733200,1.0,-0.011578484418557100,0.1281346208461440,1281346208.461440,0.04336194761322800,433619476.1322800,0.08477267323291580,0,0,0,7,6,10,3,8,1,5,2,4,9
15,1024,2.772588722239780,6.932447891572510,68.26666666666670,5.959200032552080,0.9065204181594900,0.24822605038712100,-0.8723993815678310,4.812021831842410,24.008986141551900,0.2888650814070050,1.0000000000000000,-0.04669494345140880,-0.4626863800103230,-4626863800.103230,-0.6498076939063740,-6498076939.063740,0.1871213138960520,0,0,0,7,6,10,3,8,1,5,2,4,9
